,stencil,variant,unstructured,z-curves,comp,no-chase,size-x,size-y,size-z,blocks-x,blocks-y,blocks-z,threads-prod,threads-x,threads-y,threads-z,median,avg,min,max
24761,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,2,56,128,4,32,1,21515.0,21503.0,20930.0,22460.0
24762,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,60,4,128,8,1,16,23140.0,23194.0,22510.0,23860.0
24763,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,30,7,128,8,2,8,19860.0,20400.0,19300.0,29710.0
24764,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,15,14,128,8,4,4,19145.0,19252.0,18630.0,20120.0
24765,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,8,28,128,8,8,2,19575.0,19919.0,19220.0,24920.0
24766,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,4,56,128,8,16,1,21180.0,21480.0,20890.0,23450.0
24767,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,60,7,128,16,1,8,18950.0,18894.0,18310.0,19730.0
24768,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,30,14,128,16,2,4,18765.0,18723.0,17680.0,20160.0
24769,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,15,28,128,16,4,2,18625.0,19080.0,18420.0,25470.0
24770,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,8,56,128,16,8,1,19230.0,19262.0,18720.0,20510.0
24771,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,60,14,128,32,1,4,18730.0,18772.0,18220.0,19540.0
24772,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,30,28,128,32,2,2,18945.0,19599.0,18470.0,30640.0
24773,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,15,56,128,32,4,1,19095.0,19146.0,18560.0,20500.0
24774,hdiff,idxvar-shared,True,False,True,True,64,64,56,60,8,2,256,1,8,32,40805.0,40902.0,40160.0,44200.0
24775,hdiff,idxvar-shared,True,False,True,True,64,64,56,60,4,4,256,1,16,16,42640.0,42644.0,41690.0,43690.0
24776,hdiff,idxvar-shared,True,False,True,True,64,64,56,60,2,7,256,1,32,8,43415.0,43471.0,42770.0,44650.0
24777,hdiff,idxvar-shared,True,False,True,True,64,64,56,30,15,2,256,2,4,32,29165.0,29312.0,28540.0,31930.0
24778,hdiff,idxvar-shared,True,False,True,True,64,64,56,30,8,4,256,2,8,16,26825.0,26862.0,26330.0,28060.0
24779,hdiff,idxvar-shared,True,False,True,True,64,64,56,30,4,7,256,2,16,8,26765.0,27100.0,26290.0,31720.0
24780,hdiff,idxvar-shared,True,False,True,True,64,64,56,30,2,14,256,2,32,4,26770.0,26860.0,25890.0,28050.0
24781,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,30,2,256,4,2,32,28750.0,28690.0,27940.0,30040.0
24782,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,15,4,256,4,4,16,20635.0,20846.0,20200.0,23600.0
24783,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,8,7,256,4,8,8,20530.0,20528.0,19840.0,21510.0
24784,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,4,14,256,4,16,4,20620.0,20581.0,19870.0,21380.0
24785,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,2,28,256,4,32,2,21995.0,21842.0,20900.0,23110.0
24786,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,60,2,256,8,1,32,30305.0,30340.0,29870.0,31110.0
24787,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,30,4,256,8,2,16,20100.0,20380.0,19240.0,24670.0
24788,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,15,7,256,8,4,8,20015.0,20136.0,19600.0,21400.0
24789,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,8,14,256,8,8,4,20410.0,20566.0,19800.0,21660.0
24790,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,4,28,256,8,16,2,20350.0,20366.0,19710.0,21750.0
24791,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,2,56,256,8,32,1,21375.0,21414.0,20980.0,22560.0
24792,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,60,4,256,16,1,16,18635.0,18700.0,18210.0,19390.0
24793,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,30,7,256,16,2,8,17260.0,17340.0,16950.0,18680.0
24794,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,15,14,256,16,4,4,17985.0,17922.0,16960.0,19370.0
24795,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,8,28,256,16,8,2,18270.0,18396.0,16990.0,20120.0
24796,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,4,56,256,16,16,1,19035.0,19003.0,18550.0,20100.0
24797,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,60,7,256,32,1,8,18375.0,18546.0,17940.0,20140.0
24798,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,30,14,256,32,2,4,17810.0,18560.0,17390.0,31230.0
24799,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,15,28,256,32,4,2,17335.0,17416.0,16980.0,18710.0
24800,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,8,56,256,32,8,1,18615.0,18779.0,18380.0,19840.0
24801,hdiff,idxvar-shared,True,False,True,True,64,64,56,60,4,2,512,1,16,32,43825.0,44036.0,42990.0,45990.0
24802,hdiff,idxvar-shared,True,False,True,True,64,64,56,60,2,4,512,1,32,16,46515.0,46572.0,45710.0,47780.0
24803,hdiff,idxvar-shared,True,False,True,True,64,64,56,30,8,2,512,2,8,32,27315.0,27348.0,26960.0,28020.0
24804,hdiff,idxvar-shared,True,False,True,True,64,64,56,30,4,4,512,2,16,16,28455.0,28454.0,27740.0,29640.0
24805,hdiff,idxvar-shared,True,False,True,True,64,64,56,30,2,7,512,2,32,8,29150.0,29461.0,28340.0,35720.0
24806,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,15,2,512,4,4,32,22125.0,22199.0,21740.0,23400.0
24807,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,8,4,512,4,8,16,21050.0,21600.0,20290.0,29850.0
24808,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,4,7,512,4,16,8,20695.0,20776.0,20410.0,21300.0
24809,hdiff,idxvar-shared,True,False,True,True,64,64,56,15,2,14,512,4,32,4,20935.0,21016.0,20470.0,22180.0
24810,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,30,2,512,8,2,32,21635.0,21624.0,21110.0,22730.0
24811,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,15,4,512,8,4,16,19680.0,19606.0,18990.0,20120.0
24812,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,8,7,512,8,8,8,19715.0,20192.0,19380.0,27590.0
24813,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,4,14,512,8,16,4,20620.0,20761.0,20060.0,22160.0
24814,hdiff,idxvar-shared,True,False,True,True,64,64,56,8,2,28,512,8,32,2,20975.0,21172.0,20480.0,22750.0
24815,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,60,2,512,16,1,32,21595.0,22220.0,21270.0,29210.0
24816,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,30,4,512,16,2,16,18095.0,18234.0,17790.0,19210.0
24817,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,15,7,512,16,4,8,17990.0,18705.0,17580.0,25780.0
24818,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,8,14,512,16,8,4,18040.0,18092.0,17540.0,18880.0
24819,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,4,28,512,16,16,2,18910.0,19071.0,18400.0,22240.0
24820,hdiff,idxvar-shared,True,False,True,True,64,64,56,4,2,56,512,16,32,1,20225.0,20304.0,20000.0,20890.0
24821,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,60,4,512,32,1,16,18415.0,18600.0,17920.0,23500.0
24822,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,30,7,512,32,2,8,17745.0,17882.0,17440.0,19120.0
24823,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,15,14,512,32,4,4,17695.0,17782.0,17350.0,19110.0
24824,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,8,28,512,32,8,2,18055.0,18050.0,17600.0,18940.0
24825,hdiff,idxvar-shared,True,False,True,True,64,64,56,2,4,56,512,32,16,1,20325.0,20366.0,19960.0,21270.0
24826,hdiff,idxvar-kloop,True,False,True,True,64,64,56,60,60,1,1,1,1,1,143625.0,143722.0,141740.0,145900.0
24827,hdiff,idxvar-kloop,True,False,True,True,64,64,56,60,30,1,2,1,2,1,86270.0,86226.0,84790.0,87400.0
24828,hdiff,idxvar-kloop,True,False,True,True,64,64,56,30,60,1,2,2,1,1,86155.0,86108.0,84150.0,91830.0
24829,hdiff,idxvar-kloop,True,False,True,True,64,64,56,60,15,1,4,1,4,1,55900.0,55897.0,54980.0,57560.0
24830,hdiff,idxvar-kloop,True,False,True,True,64,64,56,30,30,1,4,2,2,1,54085.0,54302.0,53390.0,56960.0
24831,hdiff,idxvar-kloop,True,False,True,True,64,64,56,15,60,1,4,4,1,1,54260.0,54205.0,53070.0,55320.0
24832,hdiff,idxvar-kloop,True,False,True,True,64,64,56,60,8,1,8,1,8,1,53645.0,53712.0,53150.0,54330.0
24833,hdiff,idxvar-kloop,True,False,True,True,64,64,56,30,15,1,8,2,4,1,49140.0,49108.0,48150.0,49900.0
24834,hdiff,idxvar-kloop,True,False,True,True,64,64,56,15,30,1,8,4,2,1,49290.0,49355.0,48590.0,50840.0
24835,hdiff,idxvar-kloop,True,False,True,True,64,64,56,8,60,1,8,8,1,1,49975.0,49973.0,49240.0,51480.0
24836,hdiff,idxvar-kloop,True,False,True,True,64,64,56,60,4,1,16,1,16,1,56350.0,56185.0,55350.0,57130.0
24837,hdiff,idxvar-kloop,True,False,True,True,64,64,56,30,8,1,16,2,8,1,49495.0,49666.0,48720.0,51240.0
24838,hdiff,idxvar-kloop,True,False,True,True,64,64,56,15,15,1,16,4,4,1,48075.0,48072.0,47400.0,49070.0
24839,hdiff,idxvar-kloop,True,False,True,True,64,64,56,8,30,1,16,8,2,1,48340.0,48338.0,47610.0,49860.0
24840,hdiff,idxvar-kloop,True,False,True,True,64,64,56,4,60,1,16,16,1,1,48150.0,48110.0,47430.0,48730.0
24841,hdiff,idxvar-kloop,True,False,True,True,64,64,56,60,2,1,32,1,32,1,64470.0,64377.0,63490.0,65060.0
24842,hdiff,idxvar-kloop,True,False,True,True,64,64,56,30,4,1,32,2,16,1,52425.0,52576.0,51490.0,57850.0
24843,hdiff,idxvar-kloop,True,False,True,True,64,64,56,15,8,1,32,4,8,1,48365.0,48652.0,47600.0,55540.0
24844,hdiff,idxvar-kloop,True,False,True,True,64,64,56,8,15,1,32,8,4,1,49015.0,48952.0,48410.0,49540.0
24845,hdiff,idxvar-kloop,True,False,True,True,64,64,56,4,30,1,32,16,2,1,48315.0,48230.0,47510.0,48870.0
24846,hdiff,idxvar-kloop,True,False,True,True,64,64,56,2,60,1,32,32,1,1,48480.0,48536.0,48210.0,49270.0
24847,hdiff,idxvar-kloop,True,False,True,True,64,64,56,30,2,1,64,2,32,1,53350.0,53300.0,52400.0,54420.0
24848,hdiff,idxvar-kloop,True,False,True,True,64,64,56,15,4,1,64,4,16,1,48110.0,48158.0,47610.0,48920.0
24849,hdiff,idxvar-kloop,True,False,True,True,64,64,56,8,8,1,64,8,8,1,48920.0,49012.0,47780.0,54870.0
24850,hdiff,idxvar-kloop,True,False,True,True,64,64,56,4,15,1,64,16,4,1,47340.0,47362.0,46800.0,48290.0
24851,hdiff,idxvar-kloop,True,False,True,True,64,64,56,2,30,1,64,32,2,1,48160.0,48302.0,47400.0,50380.0
24852,hdiff,idxvar-kloop,True,False,True,True,64,64,56,15,2,1,128,4,32,1,49480.0,49544.0,49070.0,50300.0
24853,hdiff,idxvar-kloop,True,False,True,True,64,64,56,8,4,1,128,8,16,1,49585.0,49568.0,48950.0,50410.0
24854,hdiff,idxvar-kloop,True,False,True,True,64,64,56,4,8,1,128,16,8,1,47860.0,47938.0,47410.0,49320.0
24855,hdiff,idxvar-kloop,True,False,True,True,64,64,56,2,15,1,128,32,4,1,47895.0,47762.0,47020.0,48760.0
24856,hdiff,idxvar-kloop,True,False,True,True,64,64,56,8,2,1,256,8,32,1,54900.0,54979.0,54260.0,56600.0
24857,hdiff,idxvar-kloop,True,False,True,True,64,64,56,4,4,1,256,16,16,1,50360.0,50473.0,49810.0,51900.0
24858,hdiff,idxvar-kloop,True,False,True,True,64,64,56,2,8,1,256,32,8,1,50910.0,50881.0,50170.0,52360.0
24859,hdiff,idxvar-kloop,True,False,True,True,64,64,56,4,2,1,512,16,32,1,61070.0,60834.0,60180.0,61730.0
24860,hdiff,idxvar-kloop,True,False,True,True,64,64,56,2,4,1,512,32,16,1,59720.0,59882.0,58980.0,61920.0
24861,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,60,7,1,1,1,1,139935.0,139854.0,139130.0,141500.0
24862,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,60,4,2,1,1,2,87985.0,88036.0,87530.0,89440.0
24863,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,30,7,2,1,2,1,78335.0,78534.0,77940.0,80190.0
24864,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,60,7,2,2,1,1,77645.0,77666.0,77280.0,78190.0
24865,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,60,2,4,1,1,4,61600.0,61418.0,60320.0,62140.0
24866,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,30,4,4,1,2,2,52965.0,53034.0,52370.0,54420.0
24867,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,15,7,4,1,4,1,47635.0,47640.0,47140.0,48250.0
24868,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,60,4,4,2,1,2,51565.0,51993.0,51050.0,59180.0
24869,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,30,7,4,2,2,1,46605.0,46766.0,46270.0,47640.0
24870,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,60,7,4,4,1,1,46765.0,46806.0,46160.0,48580.0
24871,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,30,2,8,1,2,4,46775.0,46879.0,45940.0,47630.0
24872,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,15,4,8,1,4,2,40590.0,40610.0,39980.0,41660.0
24873,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,8,7,8,1,8,1,38590.0,38603.0,37770.0,39330.0
24874,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,60,2,8,2,1,4,42240.0,42486.0,40360.0,47200.0
24875,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,30,4,8,2,2,2,35185.0,35188.0,34070.0,37010.0
24876,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,15,7,8,2,4,1,31345.0,31308.0,30740.0,32090.0
24877,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,60,4,8,4,1,2,33795.0,33872.0,33400.0,34550.0
24878,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,30,7,8,4,2,1,30730.0,30746.0,30160.0,31470.0
24879,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,60,7,8,8,1,1,31825.0,31820.0,31340.0,32430.0
24880,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,15,2,16,1,4,4,41595.0,41575.0,40480.0,42730.0
24881,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,8,4,16,1,8,2,39785.0,39860.0,39120.0,40780.0
24882,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,4,7,16,1,16,1,39530.0,39508.0,38540.0,40860.0
24883,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,30,2,16,2,2,4,32695.0,32784.0,31990.0,35150.0
24884,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,15,4,16,2,4,2,29080.0,29104.0,28590.0,29960.0
24885,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,8,7,16,2,8,1,27755.0,28374.0,27270.0,38100.0
24886,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,60,2,16,4,1,4,30835.0,30977.0,30460.0,31730.0
24887,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,30,4,16,4,2,2,26025.0,26095.0,25640.0,26960.0
24888,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,15,7,16,4,4,1,22465.0,22599.0,22220.0,23310.0
24889,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,60,4,16,8,1,2,25725.0,25811.0,25460.0,26850.0
24890,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,30,7,16,8,2,1,24215.0,24262.0,23750.0,25040.0
24891,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,60,7,16,16,1,1,24305.0,24290.0,23690.0,25760.0
24892,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,8,2,32,1,8,4,40080.0,40360.0,39800.0,41100.0
24893,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,4,4,32,1,16,2,40525.0,40414.0,39670.0,41330.0
24894,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,2,7,32,1,32,1,42605.0,42616.0,42060.0,43840.0
24895,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,15,2,32,2,4,4,27535.0,27762.0,26950.0,32160.0
24896,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,8,4,32,2,8,2,27240.0,27171.0,26310.0,28020.0
24897,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,4,7,32,2,16,1,27810.0,28131.0,27200.0,33660.0
24898,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,30,2,32,4,2,4,22425.0,22462.0,21890.0,23250.0
24899,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,15,4,32,4,4,2,21250.0,21446.0,20400.0,22730.0
24900,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,8,7,32,4,8,1,20670.0,20690.0,20230.0,21670.0
24901,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,60,2,32,8,1,4,21400.0,21394.0,20930.0,22030.0
24902,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,30,4,32,8,2,2,20530.0,21045.0,19930.0,31010.0
24903,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,15,7,32,8,4,1,20325.0,20447.0,19940.0,21470.0
24904,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,60,4,32,16,1,2,20170.0,20253.0,19720.0,21160.0
24905,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,30,7,32,16,2,1,19135.0,19207.0,18440.0,20360.0
24906,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,60,7,32,32,1,1,19805.0,20028.0,19140.0,21640.0
24907,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,4,2,64,1,16,4,43325.0,43292.0,42570.0,44460.0
24908,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,2,4,64,1,32,2,45465.0,45576.0,44960.0,47030.0
24909,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,8,2,64,2,8,4,27440.0,27694.0,27200.0,28880.0
24910,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,4,4,64,2,16,2,28875.0,28901.0,28090.0,30310.0
24911,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,2,7,64,2,32,1,26945.0,26988.0,26340.0,27990.0
24912,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,15,2,64,4,4,4,20220.0,20263.0,19600.0,21360.0
24913,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,8,4,64,4,8,2,20735.0,21896.0,20040.0,39010.0
24914,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,4,7,64,4,16,1,19845.0,19878.0,19310.0,21190.0
24915,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,30,2,64,8,2,4,19850.0,21361.0,19340.0,41270.0
24916,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,15,4,64,8,4,2,20895.0,21369.0,20450.0,28020.0
24917,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,8,7,64,8,8,1,19820.0,20106.0,19270.0,24730.0
24918,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,60,2,64,16,1,4,20085.0,20300.0,19540.0,24430.0
24919,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,30,4,64,16,2,2,19755.0,19803.0,19260.0,20300.0
24920,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,15,7,64,16,4,1,18450.0,18480.0,17970.0,19620.0
24921,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,60,4,64,32,1,2,20810.0,21393.0,19950.0,33250.0
24922,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,30,7,64,32,2,1,19225.0,19648.0,18840.0,26420.0
24923,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,60,2,2,128,1,32,4,42245.0,42355.0,41620.0,43700.0
24924,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,4,2,128,2,16,4,27175.0,27102.0,26190.0,28060.0
24925,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,2,4,128,2,32,2,26830.0,26772.0,25910.0,27360.0
24926,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,8,2,128,4,8,4,20010.0,20404.0,19510.0,27060.0
24927,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,4,4,128,4,16,2,20385.0,20525.0,20180.0,21550.0
24928,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,2,7,128,4,32,1,20315.0,20248.0,19730.0,21000.0
24929,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,15,2,128,8,4,4,20385.0,20334.0,19680.0,21410.0
24930,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,8,4,128,8,8,2,21375.0,21470.0,20960.0,22580.0
24931,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,4,7,128,8,16,1,20610.0,20980.0,20130.0,28730.0
24932,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,30,2,128,16,2,4,19375.0,19329.0,18710.0,20330.0
24933,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,15,4,128,16,4,2,18935.0,18969.0,18620.0,20030.0
24934,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,8,7,128,16,8,1,19275.0,19240.0,18880.0,20100.0
24935,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,60,2,128,32,1,4,19670.0,20184.0,19320.0,29420.0
24936,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,30,4,128,32,2,2,19170.0,19242.0,18680.0,20210.0
24937,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,15,7,128,32,4,1,19150.0,19138.0,18670.0,20160.0
24938,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,30,2,2,256,2,32,4,29440.0,29550.0,29170.0,30340.0
24939,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,4,2,256,4,16,4,22585.0,23029.0,22000.0,30810.0
24940,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,2,4,256,4,32,2,22240.0,22394.0,21690.0,23500.0
24941,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,8,2,256,8,8,4,21665.0,21786.0,21140.0,23260.0
24942,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,4,4,256,8,16,2,22180.0,22174.0,21710.0,23110.0
24943,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,2,7,256,8,32,1,22395.0,22372.0,21960.0,23110.0
24944,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,15,2,256,16,4,4,20450.0,20458.0,19420.0,21530.0
24945,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,8,4,256,16,8,2,20275.0,20590.0,19820.0,27550.0
24946,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,4,7,256,16,16,1,20035.0,20130.0,19570.0,21430.0
24947,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,30,2,256,32,2,4,20010.0,20517.0,19630.0,29370.0
24948,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,15,4,256,32,4,2,20100.0,20166.0,19660.0,21260.0
24949,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,8,7,256,32,8,1,20175.0,20218.0,19690.0,21180.0
24950,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,15,2,2,512,4,32,4,22975.0,23046.0,22640.0,23850.0
24951,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,4,2,512,8,16,4,22500.0,22625.0,22030.0,23860.0
24952,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,8,2,4,512,8,32,2,22485.0,22602.0,22060.0,24100.0
24953,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,8,2,512,16,8,4,20475.0,20558.0,20190.0,21350.0
24954,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,4,4,512,16,16,2,20430.0,20441.0,19980.0,21160.0
24955,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,4,2,7,512,16,32,1,20270.0,20355.0,19830.0,21450.0
24956,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,15,2,512,32,4,4,20680.0,20582.0,19390.0,22650.0
24957,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,8,4,512,32,8,2,19825.0,19856.0,19390.0,21030.0
24958,hdiff,idxvar-kloop-sliced,True,False,True,True,64,64,56,2,4,7,512,32,16,1,19890.0,20048.0,19440.0,22730.0
24959,hdiff,naive,True,True,True,True,64,64,56,60,60,56,1,1,1,1,363400.0,363628.0,363020.0,364860.0
24960,hdiff,naive,True,True,True,True,64,64,56,60,60,28,2,1,1,2,188120.0,188279.0,187670.0,189670.0
24961,hdiff,naive,True,True,True,True,64,64,56,60,30,56,2,1,2,1,188690.0,188992.0,187830.0,190880.0
24962,hdiff,naive,True,True,True,True,64,64,56,30,60,56,2,2,1,1,190445.0,190066.0,187650.0,196130.0
24963,hdiff,naive,True,True,True,True,64,64,56,60,60,14,4,1,1,4,100685.0,100646.0,100080.0,101470.0
24964,hdiff,naive,True,True,True,True,64,64,56,60,30,28,4,1,2,2,100605.0,100680.0,100140.0,102620.0
24965,hdiff,naive,True,True,True,True,64,64,56,60,15,56,4,1,4,1,100435.0,100452.0,99900.0,101180.0
24966,hdiff,naive,True,True,True,True,64,64,56,30,60,28,4,2,1,2,100240.0,100346.0,99860.0,101740.0
24967,hdiff,naive,True,True,True,True,64,64,56,30,30,56,4,2,2,1,100470.0,100546.0,99820.0,101440.0
24968,hdiff,naive,True,True,True,True,64,64,56,15,60,56,4,4,1,1,100060.0,100207.0,99750.0,101090.0
24969,hdiff,naive,True,True,True,True,64,64,56,60,60,7,8,1,1,8,57180.0,57278.0,56820.0,58340.0
24970,hdiff,naive,True,True,True,True,64,64,56,60,30,14,8,1,2,4,56940.0,57102.0,56590.0,58620.0
