,stencil,precision,variant,unstructured,z-curves,comp,no-chase,size-x,size-y,size-z,blocks-x,blocks-y,blocks-z,threads-prod,threads-x,threads-y,threads-z,median,avg,min,max
1068,laplap,single,idxvar,True,True,False,False,512,512,42,8,508,6,512,64,1,8,289622.0,289705.0,286545.0,292436.0
1069,laplap,single,idxvar,True,False,False,True,512,512,42,8,508,6,512,64,1,8,338410.0,338444.0,336174.0,341054.0
1070,laplap,single,idxvar,True,True,False,True,512,512,42,8,508,6,512,64,1,8,341682.0,341299.0,337550.0,343476.0
1071,laplap,single,idxvar,True,False,True,False,512,512,42,8,508,6,512,64,1,8,291743.0,292152.0,289939.0,297164.0
1072,laplap,single,idxvar,True,False,True,True,512,512,42,8,508,6,512,64,1,8,260406.0,260218.0,255833.0,264436.0
1073,laplap,single,idxvar,True,True,True,False,512,512,42,8,508,6,512,64,1,8,303926.0,303827.0,300595.0,307147.0
1074,laplap,single,idxvar,True,True,True,True,512,512,42,8,508,6,512,64,1,8,291162.0,292394.0,289948.0,296800.0
1075,laplap,single,idxvar-shared,True,False,False,False,512,512,42,8,508,6,512,64,1,8,313242.0,313325.0,309255.0,316786.0
1076,laplap,single,idxvar-kloop,True,False,False,False,512,512,42,8,508,1,64,64,1,1,260320.0,260011.0,256668.0,265727.0
1077,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,42,8,508,1,512,64,1,8,384600.0,384569.0,381211.0,387165.0
1078,laplap,single,naive,True,False,False,False,512,512,42,8,508,6,512,64,1,8,395301.0,395216.0,392557.0,397819.0
1079,laplap,double,idxvar,False,False,False,False,512,512,42,8,508,6,512,64,1,8,306097.0,305885.0,287476.0,324779.0
1080,laplap,double,idxvar,True,False,False,False,512,512,42,8,508,6,512,64,1,8,421076.0,422683.0,395667.0,445297.0
1081,laplap,double,idxvar,True,True,False,False,512,512,42,8,508,6,512,64,1,8,419038.0,419750.0,398721.0,445701.0
1082,laplap,double,idxvar,True,False,False,True,512,512,42,8,508,6,512,64,1,8,471934.0,470509.0,455879.0,485991.0
1083,laplap,double,idxvar,True,True,False,True,512,512,42,8,508,6,512,64,1,8,468276.0,467537.0,440161.0,493621.0
1084,laplap,double,idxvar,True,False,True,False,512,512,42,8,508,6,512,64,1,8,439510.0,437640.0,423747.0,454525.0
1085,laplap,double,idxvar,True,False,True,True,512,512,42,8,508,6,512,64,1,8,420023.0,417876.0,397062.0,431175.0
1086,laplap,double,idxvar,True,True,True,False,512,512,42,8,508,6,512,64,1,8,447180.0,447808.0,436739.0,459302.0
1087,laplap,double,idxvar,True,True,True,True,512,512,42,8,508,6,512,64,1,8,443984.0,441080.0,418331.0,453326.0
1088,laplap,double,idxvar-shared,True,False,False,False,512,512,42,8,508,6,512,64,1,8,456648.0,454609.0,440888.0,468090.0
1089,laplap,double,idxvar-kloop,True,False,False,False,512,512,42,8,508,1,64,64,1,1,422508.0,422474.0,382461.0,446228.0
1090,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,42,8,508,1,512,64,1,8,654212.0,653982.0,635352.0,667821.0
1091,laplap,double,naive,True,False,False,False,512,512,42,8,508,6,512,64,1,8,522618.0,521942.0,513470.0,527887.0
1092,laplap,single,idxvar,False,False,False,False,512,512,43,8,508,6,512,64,1,8,216936.0,216893.0,214251.0,221832.0
1093,laplap,single,idxvar,True,False,False,False,512,512,43,8,508,6,512,64,1,8,301690.0,301677.0,299510.0,304743.0
1094,laplap,single,idxvar,True,True,False,False,512,512,43,8,508,6,512,64,1,8,297980.0,298148.0,295019.0,301491.0
1095,laplap,single,idxvar,True,False,False,True,512,512,43,8,508,6,512,64,1,8,341734.0,341459.0,339058.0,344015.0
1096,laplap,single,idxvar,True,True,False,True,512,512,43,8,508,6,512,64,1,8,350403.0,350313.0,348238.0,353336.0
1097,laplap,single,idxvar,True,False,True,False,512,512,43,8,508,6,512,64,1,8,295536.0,295544.0,293618.0,298707.0
1098,laplap,single,idxvar,True,False,True,True,512,512,43,8,508,6,512,64,1,8,266729.0,266306.0,261953.0,271070.0
1099,laplap,single,idxvar,True,True,True,False,512,512,43,8,508,6,512,64,1,8,310084.0,309670.0,305939.0,313201.0
1100,laplap,single,idxvar,True,True,True,True,512,512,43,8,508,6,512,64,1,8,298688.0,298361.0,295850.0,301311.0
1101,laplap,single,idxvar-shared,True,False,False,False,512,512,43,8,508,6,512,64,1,8,312892.0,312719.0,309727.0,315468.0
1102,laplap,single,idxvar-kloop,True,False,False,False,512,512,43,8,508,1,64,64,1,1,262442.0,263671.0,259652.0,269840.0
1103,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,43,8,508,1,512,64,1,8,385438.0,385446.0,383359.0,388162.0
1104,laplap,single,naive,True,False,False,False,512,512,43,8,508,6,512,64,1,8,398546.0,398692.0,396843.0,401299.0
1105,laplap,double,idxvar,False,False,False,False,512,512,43,8,508,6,512,64,1,8,319130.0,316860.0,301323.0,326939.0
1106,laplap,double,idxvar,True,False,False,False,512,512,43,8,508,6,512,64,1,8,431848.0,431142.0,415001.0,448019.0
1107,laplap,double,idxvar,True,True,False,False,512,512,43,8,508,6,512,64,1,8,434882.0,434007.0,410483.0,473730.0
1108,laplap,double,idxvar,True,False,False,True,512,512,43,8,508,6,512,64,1,8,473676.0,473092.0,443813.0,487590.0
1109,laplap,double,idxvar,True,True,False,True,512,512,43,8,508,6,512,64,1,8,466369.0,466270.0,441090.0,495883.0
1110,laplap,double,idxvar,True,False,True,False,512,512,43,8,508,6,512,64,1,8,445050.0,445606.0,427802.0,460999.0
1111,laplap,double,idxvar,True,False,True,True,512,512,43,8,508,6,512,64,1,8,423552.0,424782.0,406840.0,437560.0
1112,laplap,double,idxvar,True,True,True,False,512,512,43,8,508,6,512,64,1,8,465814.0,462664.0,438317.0,475080.0
1113,laplap,double,idxvar,True,True,True,True,512,512,43,8,508,6,512,64,1,8,449268.0,450130.0,435527.0,460743.0
1114,laplap,double,idxvar-shared,True,False,False,False,512,512,43,8,508,6,512,64,1,8,463892.0,463470.0,443781.0,475649.0
1115,laplap,double,idxvar-kloop,True,False,False,False,512,512,43,8,508,1,64,64,1,1,430800.0,420693.0,371711.0,447955.0
1116,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,43,8,508,1,512,64,1,8,667984.0,665496.0,648307.0,676097.0
1117,laplap,double,naive,True,False,False,False,512,512,43,8,508,6,512,64,1,8,540024.0,538996.0,529877.0,548973.0
1118,laplap,single,idxvar,False,False,False,False,512,512,44,8,508,6,512,64,1,8,215252.0,215276.0,210996.0,220021.0
1119,laplap,single,idxvar,True,False,False,False,512,512,44,8,508,6,512,64,1,8,298814.0,299595.0,296138.0,302976.0
1120,laplap,single,idxvar,True,True,False,False,512,512,44,8,508,6,512,64,1,8,301231.0,301049.0,298122.0,304166.0
1121,laplap,single,idxvar,True,False,False,True,512,512,44,8,508,6,512,64,1,8,356663.0,356563.0,353352.0,359197.0
1122,laplap,single,idxvar,True,True,False,True,512,512,44,8,508,6,512,64,1,8,349692.0,349731.0,348055.0,353799.0
1123,laplap,single,idxvar,True,False,True,False,512,512,44,8,508,6,512,64,1,8,308506.0,308185.0,303057.0,312056.0
1124,laplap,single,idxvar,True,False,True,True,512,512,44,8,508,6,512,64,1,8,274175.0,274197.0,270963.0,277198.0
1125,laplap,single,idxvar,True,True,True,False,512,512,44,8,508,6,512,64,1,8,314296.0,314528.0,312553.0,317257.0
1126,laplap,single,idxvar,True,True,True,True,512,512,44,8,508,6,512,64,1,8,299708.0,299546.0,296107.0,303231.0
1127,laplap,single,idxvar-shared,True,False,False,False,512,512,44,8,508,6,512,64,1,8,317984.0,317983.0,314679.0,322443.0
1128,laplap,single,idxvar-kloop,True,False,False,False,512,512,44,8,508,1,64,64,1,1,274478.0,274310.0,270285.0,276963.0
1129,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,44,8,508,1,512,64,1,8,392628.0,392471.0,389713.0,395150.0
1130,laplap,single,naive,True,False,False,False,512,512,44,8,508,6,512,64,1,8,406240.0,406214.0,403900.0,408867.0
1131,laplap,double,idxvar,False,False,False,False,512,512,44,8,508,6,512,64,1,8,315715.0,314956.0,296779.0,329991.0
1132,laplap,double,idxvar,True,False,False,False,512,512,44,8,508,6,512,64,1,8,440587.0,441864.0,428056.0,457241.0
1133,laplap,double,idxvar,True,True,False,False,512,512,44,8,508,6,512,64,1,8,441386.0,439865.0,410917.0,461603.0
1134,laplap,double,idxvar,True,False,False,True,512,512,44,8,508,6,512,64,1,8,487945.0,487194.0,464295.0,505994.0
1135,laplap,double,idxvar,True,True,False,True,512,512,44,8,508,6,512,64,1,8,485290.0,485547.0,458888.0,513610.0
1136,laplap,double,idxvar,True,False,True,False,512,512,44,8,508,6,512,64,1,8,457086.0,454781.0,436655.0,465397.0
1137,laplap,double,idxvar,True,False,True,True,512,512,44,8,508,6,512,64,1,8,436486.0,432917.0,413148.0,441539.0
1138,laplap,double,idxvar,True,True,True,False,512,512,44,8,508,6,512,64,1,8,474198.0,475083.0,459256.0,487034.0
1139,laplap,double,idxvar,True,True,True,True,512,512,44,8,508,6,512,64,1,8,458642.0,456121.0,437071.0,467240.0
1140,laplap,double,idxvar-shared,True,False,False,False,512,512,44,8,508,6,512,64,1,8,467921.0,467480.0,453440.0,477339.0
1141,laplap,double,idxvar-kloop,True,False,False,False,512,512,44,8,508,1,64,64,1,1,452138.0,447468.0,397396.0,460667.0
1142,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,44,8,508,1,512,64,1,8,671980.0,665868.0,635076.0,684115.0
1143,laplap,double,naive,True,False,False,False,512,512,44,8,508,6,512,64,1,8,549399.0,549158.0,543259.0,557835.0
1144,laplap,single,idxvar,False,False,False,False,512,512,45,8,508,6,512,64,1,8,223040.0,224062.0,220734.0,227407.0
1145,laplap,single,idxvar,True,False,False,False,512,512,45,8,508,6,512,64,1,8,308139.0,309161.0,305648.0,315130.0
1146,laplap,single,idxvar,True,True,False,False,512,512,45,8,508,6,512,64,1,8,309872.0,309713.0,305208.0,315511.0
1147,laplap,single,idxvar,True,False,False,True,512,512,45,8,508,6,512,64,1,8,361365.0,361481.0,355787.0,365796.0
1148,laplap,single,idxvar,True,True,False,True,512,512,45,8,508,6,512,64,1,8,360186.0,360233.0,358130.0,362092.0
1149,laplap,single,idxvar,True,False,True,False,512,512,45,8,508,6,512,64,1,8,306252.0,306424.0,305307.0,308777.0
1150,laplap,single,idxvar,True,False,True,True,512,512,45,8,508,6,512,64,1,8,279998.0,279691.0,277714.0,281372.0
1151,laplap,single,idxvar,True,True,True,False,512,512,45,8,508,6,512,64,1,8,313588.0,314098.0,312475.0,317366.0
1152,laplap,single,idxvar,True,True,True,True,512,512,45,8,508,6,512,64,1,8,307169.0,306855.0,303917.0,309077.0
1153,laplap,single,idxvar-shared,True,False,False,False,512,512,45,8,508,6,512,64,1,8,327400.0,327458.0,322838.0,330173.0
1154,laplap,single,idxvar-kloop,True,False,False,False,512,512,45,8,508,1,64,64,1,1,277219.0,277783.0,275473.0,281408.0
1155,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,45,8,508,1,512,64,1,8,395558.0,395903.0,392327.0,399322.0
1156,laplap,single,naive,True,False,False,False,512,512,45,8,508,6,512,64,1,8,415558.0,415337.0,412721.0,417447.0
1157,laplap,double,idxvar,False,False,False,False,512,512,45,8,508,6,512,64,1,8,318102.0,317468.0,302703.0,334749.0
1158,laplap,double,idxvar,True,False,False,False,512,512,45,8,508,6,512,64,1,8,453602.0,448868.0,432464.0,468774.0
1159,laplap,double,idxvar,True,True,False,False,512,512,45,8,508,6,512,64,1,8,446838.0,449496.0,423157.0,472704.0
1160,laplap,double,idxvar,True,False,False,True,512,512,45,8,508,6,512,64,1,8,497719.0,495988.0,463869.0,526743.0
1161,laplap,double,idxvar,True,True,False,True,512,512,45,8,508,6,512,64,1,8,493804.0,492600.0,470830.0,515403.0
1162,laplap,double,idxvar,True,False,True,False,512,512,45,8,508,6,512,64,1,8,463808.0,464046.0,451499.0,479833.0
1163,laplap,double,idxvar,True,False,True,True,512,512,45,8,508,6,512,64,1,8,448882.0,448545.0,430711.0,461551.0
1164,laplap,double,idxvar,True,True,True,False,512,512,45,8,508,6,512,64,1,8,481172.0,480667.0,465355.0,495310.0
1165,laplap,double,idxvar,True,True,True,True,512,512,45,8,508,6,512,64,1,8,454892.0,463498.0,444418.0,478486.0
1166,laplap,double,idxvar-shared,True,False,False,False,512,512,45,8,508,6,512,64,1,8,481093.0,480142.0,471986.0,494259.0
1167,laplap,double,idxvar-kloop,True,False,False,False,512,512,45,8,508,1,64,64,1,1,455952.0,454496.0,410577.0,478925.0
1168,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,45,8,508,1,512,64,1,8,688610.0,686415.0,656224.0,704848.0
1169,laplap,double,naive,True,False,False,False,512,512,45,8,508,6,512,64,1,8,552189.0,553116.0,545093.0,563225.0
1170,laplap,single,idxvar,False,False,False,False,512,512,46,8,508,6,512,64,1,8,226078.0,225858.0,223170.0,228658.0
1171,laplap,single,idxvar,True,False,False,False,512,512,46,8,508,6,512,64,1,8,318243.0,318058.0,314250.0,321150.0
1172,laplap,single,idxvar,True,True,False,False,512,512,46,8,508,6,512,64,1,8,309977.0,309780.0,306031.0,315532.0
1173,laplap,single,idxvar,True,False,False,True,512,512,46,8,508,6,512,64,1,8,366582.0,366339.0,361651.0,370694.0
1174,laplap,single,idxvar,True,True,False,True,512,512,46,8,508,6,512,64,1,8,376731.0,376681.0,374588.0,379204.0
1175,laplap,single,idxvar,True,False,True,False,512,512,46,8,508,6,512,64,1,8,318637.0,318736.0,315958.0,320797.0
1176,laplap,single,idxvar,True,False,True,True,512,512,46,8,508,6,512,64,1,8,284718.0,284421.0,280735.0,288554.0
1177,laplap,single,idxvar,True,True,True,False,512,512,46,8,508,6,512,64,1,8,328484.0,328308.0,326080.0,330985.0
1178,laplap,single,idxvar,True,True,True,True,512,512,46,8,508,6,512,64,1,8,315996.0,315895.0,311462.0,319121.0
1179,laplap,single,idxvar-shared,True,False,False,False,512,512,46,8,508,6,512,64,1,8,337706.0,337807.0,335492.0,342209.0
1180,laplap,single,idxvar-kloop,True,False,False,False,512,512,46,8,508,1,64,64,1,1,282376.0,282629.0,279992.0,288632.0
1181,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,46,8,508,1,512,64,1,8,394530.0,394787.0,392657.0,398116.0
1182,laplap,single,naive,True,False,False,False,512,512,46,8,508,6,512,64,1,8,422150.0,422152.0,419963.0,424380.0
1183,laplap,double,idxvar,False,False,False,False,512,512,46,8,508,6,512,64,1,8,332548.0,330738.0,314130.0,346346.0
1184,laplap,double,idxvar,True,False,False,False,512,512,46,8,508,6,512,64,1,8,462120.0,461166.0,444917.0,475443.0
1185,laplap,double,idxvar,True,True,False,False,512,512,46,8,508,6,512,64,1,8,455856.0,451470.0,424581.0,472741.0
1186,laplap,double,idxvar,True,False,False,True,512,512,46,8,508,6,512,64,1,8,506428.0,504553.0,484902.0,525325.0
1187,laplap,double,idxvar,True,True,False,True,512,512,46,8,508,6,512,64,1,8,499159.0,498088.0,475522.0,518391.0
1188,laplap,double,idxvar,True,False,True,False,512,512,46,8,508,6,512,64,1,8,473686.0,473930.0,447973.0,488219.0
1189,laplap,double,idxvar,True,False,True,True,512,512,46,8,508,6,512,64,1,8,455377.0,452198.0,434812.0,460402.0
1190,laplap,double,idxvar,True,True,True,False,512,512,46,8,508,6,512,64,1,8,489750.0,486912.0,468121.0,499750.0
1191,laplap,double,idxvar,True,True,True,True,512,512,46,8,508,6,512,64,1,8,477653.0,476338.0,456149.0,488712.0
1192,laplap,double,idxvar-shared,True,False,False,False,512,512,46,8,508,6,512,64,1,8,481810.0,481379.0,471271.0,489266.0
1193,laplap,double,idxvar-kloop,True,False,False,False,512,512,46,8,508,1,64,64,1,1,444748.0,441419.0,406922.0,464257.0
1194,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,46,8,508,1,512,64,1,8,695084.0,695434.0,673043.0,720398.0
1195,laplap,double,naive,True,False,False,False,512,512,46,8,508,6,512,64,1,8,569880.0,569448.0,551282.0,580556.0
1196,laplap,single,idxvar,False,False,False,False,512,512,47,8,508,6,512,64,1,8,233051.0,232738.0,227860.0,236598.0
1197,laplap,single,idxvar,True,False,False,False,512,512,47,8,508,6,512,64,1,8,325272.0,324380.0,320062.0,328007.0
1198,laplap,single,idxvar,True,True,False,False,512,512,47,8,508,6,512,64,1,8,321820.0,321814.0,317842.0,327060.0
1199,laplap,single,idxvar,True,False,False,True,512,512,47,8,508,6,512,64,1,8,366046.0,365992.0,363319.0,368320.0
1200,laplap,single,idxvar,True,True,False,True,512,512,47,8,508,6,512,64,1,8,378786.0,378570.0,375960.0,381383.0
1201,laplap,single,idxvar,True,False,True,False,512,512,47,8,508,6,512,64,1,8,322604.0,322474.0,320688.0,324979.0
1202,laplap,single,idxvar,True,False,True,True,512,512,47,8,508,6,512,64,1,8,289558.0,289246.0,285991.0,292714.0
1203,laplap,single,idxvar,True,True,True,False,512,512,47,8,508,6,512,64,1,8,336870.0,336518.0,333211.0,339780.0
1204,laplap,single,idxvar,True,True,True,True,512,512,47,8,508,6,512,64,1,8,319072.0,319156.0,316959.0,321637.0
1205,laplap,single,idxvar-shared,True,False,False,False,512,512,47,8,508,6,512,64,1,8,336592.0,336869.0,334251.0,340735.0
1206,laplap,single,idxvar-kloop,True,False,False,False,512,512,47,8,508,1,64,64,1,1,288992.0,289307.0,284630.0,294953.0
1207,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,47,8,508,1,512,64,1,8,401566.0,401432.0,398963.0,406467.0
1208,laplap,single,naive,True,False,False,False,512,512,47,8,508,6,512,64,1,8,436284.0,435661.0,432596.0,437907.0
1209,laplap,double,idxvar,False,False,False,False,512,512,47,8,508,6,512,64,1,8,341287.0,341631.0,329071.0,356821.0
1210,laplap,double,idxvar,True,False,False,False,512,512,47,8,508,6,512,64,1,8,462370.0,468916.0,448746.0,485412.0
1211,laplap,double,idxvar,True,True,False,False,512,512,47,8,508,6,512,64,1,8,463024.0,463530.0,441027.0,482592.0
1212,laplap,double,idxvar,True,False,False,True,512,512,47,8,508,6,512,64,1,8,497149.0,499633.0,475196.0,527844.0
1213,laplap,double,idxvar,True,True,False,True,512,512,47,8,508,6,512,64,1,8,513246.0,515259.0,497552.0,532592.0
1214,laplap,double,idxvar,True,False,True,False,512,512,47,8,508,6,512,64,1,8,493044.0,490587.0,463714.0,510428.0
1215,laplap,double,idxvar,True,False,True,True,512,512,47,8,508,6,512,64,1,8,459786.0,460081.0,442018.0,481486.0
1216,laplap,double,idxvar,True,True,True,False,512,512,47,8,508,6,512,64,1,8,506008.0,505350.0,490631.0,519837.0
1217,laplap,double,idxvar,True,True,True,True,512,512,47,8,508,6,512,64,1,8,484619.0,483791.0,459093.0,500374.0
1218,laplap,double,idxvar-shared,True,False,False,False,512,512,47,8,508,6,512,64,1,8,502163.0,501268.0,486854.0,509315.0
1219,laplap,double,idxvar-kloop,True,False,False,False,512,512,47,8,508,1,64,64,1,1,468773.0,471902.0,429859.0,491008.0
1220,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,47,8,508,1,512,64,1,8,710470.0,708802.0,683959.0,723976.0
1221,laplap,double,naive,True,False,False,False,512,512,47,8,508,6,512,64,1,8,591256.0,589321.0,577473.0,596438.0
1222,laplap,single,idxvar,False,False,False,False,512,512,48,8,508,6,512,64,1,8,236127.0,236298.0,232564.0,241002.0
1223,laplap,single,idxvar,True,False,False,False,512,512,48,8,508,6,512,64,1,8,330326.0,329839.0,325148.0,333246.0
1224,laplap,single,idxvar,True,True,False,False,512,512,48,8,508,6,512,64,1,8,322868.0,322751.0,319424.0,325851.0
1225,laplap,single,idxvar,True,False,False,True,512,512,48,8,508,6,512,64,1,8,394184.0,393294.0,389456.0,396915.0
1226,laplap,single,idxvar,True,True,False,True,512,512,48,8,508,6,512,64,1,8,378794.0,379439.0,373714.0,396407.0
1227,laplap,single,idxvar,True,False,True,False,512,512,48,8,508,6,512,64,1,8,327990.0,327962.0,325296.0,331703.0
1228,laplap,single,idxvar,True,False,True,True,512,512,48,8,508,6,512,64,1,8,295272.0,295157.0,292595.0,297594.0
1229,laplap,single,idxvar,True,True,True,False,512,512,48,8,508,6,512,64,1,8,338276.0,338211.0,336553.0,339671.0
1230,laplap,single,idxvar,True,True,True,True,512,512,48,8,508,6,512,64,1,8,326494.0,326132.0,321763.0,329717.0
1231,laplap,single,idxvar-shared,True,False,False,False,512,512,48,8,508,6,512,64,1,8,331152.0,330759.0,328318.0,333576.0
1232,laplap,single,idxvar-kloop,True,False,False,False,512,512,48,8,508,1,64,64,1,1,295932.0,295473.0,291091.0,298984.0
1233,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,48,8,508,1,512,64,1,8,405428.0,405762.0,404402.0,408132.0
1234,laplap,single,naive,True,False,False,False,512,512,48,8,508,6,512,64,1,8,440903.0,440816.0,439474.0,442814.0
